/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0088, M1 blocks 75, M2 blocks 42, OK, 0/2378, 39.005380698, 1.262294757, 0.365867831, 1.628162588, 40.686630450
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0144, M1 blocks 121, M2 blocks 76, OK, 0/5297, 46.467864434, 1.307268901, 0.438429886, 1.745698787, 48.287471372
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0120, M1 blocks 107, M2 blocks 194, OK, 0/9618, 139.552032420, 4.546400811, 1.199925117, 5.746325928, 145.490752773
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0038, M1 blocks 28, M2 blocks 62, OK, 0/1482, 39.291138741, 1.097540960, 0.348890912, 1.446431872, 40.791594238
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0089, M1 blocks 42, M2 blocks 75, OK, 0/2378, 39.102124045, 1.227934327, 0.367774370, 1.595708697, 40.753830973
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0145, M1 blocks 76, M2 blocks 121, OK, 0/5297, 50.597483988, 1.235925923, 0.444479193, 1.680405116, 52.343150358
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0039, M1 blocks 73, M2 blocks 73, OK, 0/4417, 174.923363893, 5.727240300, 1.539537281, 7.266777581, 182.388064451
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0090, M1 blocks 104, M2 blocks 104, OK, 0/7952, 185.188522697, 6.127886296, 1.389157535, 7.517043831, 192.915354842
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0146, M1 blocks 173, M2 blocks 173, OK, 0/16125, 273.574251245, 8.801140379, 2.549940480, 11.351080859, 285.153342572
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0121, M1 blocks 107, M2 blocks 107, OK, 0/6477, 62.637643131, 4.009827333, 1.801732750, 5.811560083, 68.719136336
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0040, M1 blocks 62, M2 blocks 62, OK, 0/3372, 31.999205037, 0.748574608, 0.264784788, 1.013359396, 33.051656579
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0124, M1 blocks 58, M2 blocks 62, OK, 0/1056, 21.814813742, 0.957288821, 0.307896554, 1.265185375, 23.140007502
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0091, M1 blocks 75, M2 blocks 75, OK, 0/4453, 32.976637206, 0.738073725, 0.288688523, 1.026762248, 34.049564963
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0042, M1 blocks 12, M2 blocks 12, OK, 0/84, 13.941818413, 0.643662124, 0.237581228, 0.881243352, 14.905076849
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0046, M1 blocks 12, M2 blocks 13, OK, 0/85, 14.374210302, 0.692901006, 0.242441019, 0.935342025, 15.362756541
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0047, M1 blocks 13, M2 blocks 13, OK, 0/87, 14.068078566, 0.764738928, 0.251811030, 1.016549958, 15.138697286
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0093, M1 blocks 23, M2 blocks 23, OK, 0/253, 16.451575319, 0.732991556, 0.280097928, 1.013089484, 17.527766487
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0048, M1 blocks 13, M2 blocks 13, OK, 0/87, 13.261251527, 0.633937254, 0.309685403, 0.943622657, 14.264502732
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0097, M1 blocks 23, M2 blocks 24, OK, 0/254, 14.531519884, 0.744299967, 0.330066768, 1.074366735, 15.670617123
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0147, M1 blocks 121, M2 blocks 121, OK, 0/9161, 40.841129737, 0.879624891, 0.341009140, 1.220634031, 42.116746580
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0098, M1 blocks 24, M2 blocks 24, OK, 0/256, 16.727173595, 0.663084334, 0.247942786, 0.911027120, 17.712712784
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0099, M1 blocks 24, M2 blocks 24, OK, 0/256, 15.565720937, 0.687788878, 0.256309491, 0.944098369, 16.567190689
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0149, M1 blocks 52, M2 blocks 52, OK, 0/888, 22.038428894, 0.964057041, 0.371000275, 1.335057316, 23.449655169
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0176, M1 blocks 259, M2 blocks 264, OK, 0/40363, 61.430633735, 6.358092481, 3.235855787, 9.593948268, 71.293367206
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0177, M1 blocks 9, M2 blocks 264, OK, 0/1688, 0.864816894, 0.070695838, 0.068479341, 0.139175179, 1.020515145
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0179, M1 blocks 259, M2 blocks 259, OK, 0/39333, 58.757219524, 6.013384792, 3.096253800, 9.109638592, 68.104932070
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0182, M1 blocks 6, M2 blocks 264, OK, 0/888, 0.121212572, 0.025160316, 0.031798734, 0.056959050, 0.190273878
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0183, M1 blocks 338, M2 blocks 486, OK, 0/52499, 98.873099612, 4.711916724, 1.709075966, 6.420992690, 105.485695901
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0184, M1 blocks 344, M2 blocks 344, OK, 0/60156, 75.377733820, 8.626976535, 3.991923370, 12.618899905, 88.302745003
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0186, Could not read number of exception blocks in row
M1 blocks 520, M2 blocks 764, 
